"시군구별","용도지역및이용현황별","항목","단위","2006.01 월","2006.02 월","2006.03 월","2006.04 월","2006.05 월","2006.06 월",
"강서구","공장용지","지가변동률[%]","%",".957","1.175","2.138","1.434","1.16",".932",
"강서구","기타","지가변동률[%]","%","-","-","-","-","-","-",
"구로구","평균","지가변동률[%]","%",".304",".518",".79",".652",".77",".702",
"구로구","주거지역","지가변동률[%]","%",".213",".504",".847",".69",".746",".731",
"구로구","상업지역","지가변동률[%]","%",".136",".239",".395",".611",".229",".417",
"구로구","공업지역","지가변동률[%]","%",".441",".541",".689",".598",".876",".708",
"구로구","녹지지역","지가변동률[%]","%",".769",".925","1.363",".609",".922",".608",
"구로구","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"구로구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"구로구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"구로구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"구로구","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"구로구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"구로구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"구로구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"구로구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"구로구","전","지가변동률[%]","%",".439",".437","2.174","1.277",".84","2.083",
"구로구","답","지가변동률[%]","%","-","-","-","-","-","-",
"구로구","주거용(대)","지가변동률[%]","%",".483",".656","1.016",".857",".809",".912",
"구로구","상업용(대)","지가변동률[%]","%",".213",".383",".463",".439",".703",".478",
"구로구","임야","지가변동률[%]","%","0",".934","1.852","0","0","0",
"구로구","공장용지","지가변동률[%]","%",".189",".587","1.023",".649",".908",".494",
"구로구","기타","지가변동률[%]","%","-","-","-","-","-","-",
"금천구","평균","지가변동률[%]","%",".302",".5",".789",".697",".599",".547",
"금천구","주거지역","지가변동률[%]","%",".321",".522",".83",".739",".621",".573",
"금천구","상업지역","지가변동률[%]","%",".302",".458",".756",".675",".599",".494",
"금천구","공업지역","지가변동률[%]","%",".278",".482",".744",".651",".575",".521",
"금천구","녹지지역","지가변동률[%]","%","-","-","-","-","-","-",
"금천구","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"금천구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"금천구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"금천구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"금천구","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"금천구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"금천구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"금천구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"금천구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"금천구","전","지가변동률[%]","%","-","-","-","-","-","-",
"금천구","답","지가변동률[%]","%","-","-","-","-","-","-",
"금천구","주거용(대)","지가변동률[%]","%",".335",".58",".916",".769",".607",".639",
"금천구","상업용(대)","지가변동률[%]","%",".364",".516",".722",".621",".664",".547",
"금천구","임야","지가변동률[%]","%","-","-","-","-","-","-",
"금천구","공장용지","지가변동률[%]","%",".07",".233",".581",".676",".438",".278",
"금천구","기타","지가변동률[%]","%","-","-","-","-","-","-",
"영등포구","평균","지가변동률[%]","%",".333",".534",".883",".74",".985",".799",
"영등포구","주거지역","지가변동률[%]","%",".228",".568",".935",".813",".973",".82",
"영등포구","상업지역","지가변동률[%]","%",".335",".383",".817",".498",".899",".755",
"영등포구","공업지역","지가변동률[%]","%",".46",".649",".889",".901","1.092",".818",
"영등포구","녹지지역","지가변동률[%]","%","-","-","-","-","-","-",
"영등포구","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"영등포구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"영등포구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"영등포구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"영등포구","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"영등포구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"영등포구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"영등포구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"영등포구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"영등포구","전","지가변동률[%]","%","-","-","-","-","-","-",
"영등포구","답","지가변동률[%]","%","-","-","-","-","-","-",
"영등포구","주거용(대)","지가변동률[%]","%",".357",".614",".828","1.035",".931",".754",
"영등포구","상업용(대)","지가변동률[%]","%",".311",".464",".891",".542",".985",".816",
"영등포구","임야","지가변동률[%]","%","-","-","-","-","-","-",
"영등포구","공장용지","지가변동률[%]","%",".507",".506",".845",".997",".987",".637",
"영등포구","기타","지가변동률[%]","%","-","-","-","-","-","-",
"동작구","평균","지가변동률[%]","%",".493",".623",".927",".755",".934",".842",
"동작구","주거지역","지가변동률[%]","%",".51",".651",".976",".78",".946",".883",
"동작구","상업지역","지가변동률[%]","%",".308",".34",".396",".501",".81",".406",
"동작구","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"동작구","녹지지역","지가변동률[%]","%","-","-","-","-","-","-",
"동작구","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"동작구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"동작구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"동작구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"동작구","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"동작구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"동작구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"동작구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"동작구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"동작구","전","지가변동률[%]","%","-","-","-","-","-","-",
"동작구","답","지가변동률[%]","%","-","-","-","-","-","-",
"동작구","주거용(대)","지가변동률[%]","%",".533",".723","1.126",".886",".992",".984",
"동작구","상업용(대)","지가변동률[%]","%",".416",".493",".617",".578",".893",".656",
"동작구","임야","지가변동률[%]","%",".681",".217",".674",".215",".215",".214",
"동작구","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"동작구","기타","지가변동률[%]","%","-","-","-","-","-","-",
"관악구","평균","지가변동률[%]","%",".306",".474",".883",".786",".736",".655",
"관악구","주거지역","지가변동률[%]","%",".287",".44",".852",".746",".705",".619",
"관악구","상업지역","지가변동률[%]","%",".366",".468","1.004",".843",".79",".862",
"관악구","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"관악구","녹지지역","지가변동률[%]","%",".438",".849","1.082","1.138","1.013",".787",
"관악구","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"관악구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"관악구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"관악구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"관악구","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"관악구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"관악구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"관악구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"관악구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"관악구","전","지가변동률[%]","%",".46",".459",".913",".905",".897",".889",
"관악구","답","지가변동률[%]","%","-","-","-","-","-","-",
"관악구","주거용(대)","지가변동률[%]","%",".222",".447",".715",".697",".689",".6",
"관악구","상업용(대)","지가변동률[%]","%",".457",".511","1.172",".942",".8",".737",
"관악구","임야","지가변동률[%]","%","0",".34",".684",".337",".677",".341",
"관악구","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"관악구","기타","지가변동률[%]","%","-","-","-","-","-","-",
"서초구","평균","지가변동률[%]","%",".353",".596",".796",".764",".864",".756",
"서초구","주거지역","지가변동률[%]","%",".422",".58",".83",".806",".829",".678",
"서초구","상업지역","지가변동률[%]","%","0",".374",".683",".577","1.047","1.108",
"서초구","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"서초구","녹지지역","지가변동률[%]","%",".5","1.362",".721",".767",".792",".72",
"서초구","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"서초구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"서초구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"서초구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"서초구","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"서초구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"서초구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"서초구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"서초구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"서초구","전","지가변동률[%]","%","1.778","3.202","1.693","1.248","2.694","2.401",
"서초구","답","지가변동률[%]","%","-","-","-","-","-","-",
"서초구","주거용(대)","지가변동률[%]","%",".498",".75",".857",".957",".752",".584",
"서초구","상업용(대)","지가변동률[%]","%",".178",".415",".7",".602",".81",".754",
"서초구","임야","지가변동률[%]","%","0","0","0","0","0","0",
"서초구","공장용지","지가변동률[%]","%","0","0","0","0","0","0",
"서초구","기타","지가변동률[%]","%","-","-","-","-","-","-",
"강남구","평균","지가변동률[%]","%",".391",".722",".851",".821",".838",".722",
"강남구","주거지역","지가변동률[%]","%",".389",".706",".713",".741",".808",".532",
"강남구","상업지역","지가변동률[%]","%",".431",".794","1.301","1.124",".965","1.402",
"강남구","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"강남구","녹지지역","지가변동률[%]","%",".1",".567",".992",".49",".616",".29",
"강남구","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"강남구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"강남구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"강남구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"강남구","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"강남구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"강남구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"강남구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"강남구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"강남구","전","지가변동률[%]","%",".192","1.088","1.126",".936",".37",".554",
"강남구","답","지가변동률[%]","%","-","-","-","-","-","-",
"강남구","주거용(대)","지가변동률[%]","%",".346",".401",".574",".483",".286",".402",
"강남구","상업용(대)","지가변동률[%]","%",".423",".894","1.01","1.009","1.139",".879",
"강남구","임야","지가변동률[%]","%","0","0","0","0","1.351","2.667",
"강남구","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"강남구","기타","지가변동률[%]","%","-","-","-","-","-","-",
"송파구","평균","지가변동률[%]","%",".339",".563",".936",".73",".812",".709",
"송파구","주거지역","지가변동률[%]","%",".367",".543",".948",".692",".78",".684",
"송파구","상업지역","지가변동률[%]","%","0",".618",".939",".867",".938",".801",
"송파구","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"송파구","녹지지역","지가변동률[%]","%","1.496",".711",".656",".829",".853",".805",
"송파구","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"송파구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"송파구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"송파구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"송파구","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
